content,meta,ort,region,years,split_nr
"Biblioteken i Nacka ligger där människor spontant rör sig, erbjuder attraktiva tjänster och har generösa öppettider.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 5}",Nacka,Stockholm,2020–2023,5
"Alla biblioteken har en egen profil, anpassad efter målgruppen i sin kommundel.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 6}",Nacka,Stockholm,2020–2023,6
Besökarna är mycket nöjda med biblioteken och Nackaborna besöker dubbelt så ofta biblioteket jämfört med invånare i övriga Stockholms län.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 7}",Nacka,Stockholm,2020–2023,7
Biblioteken är bra på att samverka med andra aktörer.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 8}",Nacka,Stockholm,2020–2023,8
Biblioteken i Nacka utvecklas Biblioteken står inför en stor utmaning när Nacka bygger stad.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 9}",Nacka,Stockholm,2020–2023,9
Fler kommuninvånare innebär fler besökare till biblioteken och därmed högre krav på service och tjänster.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 10}",Nacka,Stockholm,2020–2023,10
Idag kännetecknas biblioteken av en mängd olika verksamheter och många aktörer vill komma in på biblioteken och erbjuda ett större utbud.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 11}",Nacka,Stockholm,2020–2023,11
Alla bibliotek har idag inte möjlighet att uppfylla de önskemål som låntagare och andra verksamheter har.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 12}",Nacka,Stockholm,2020–2023,12
"Det gäller advokatjour, läxhjälp, studieoch yrkesvägledning, volontärverksamhet m.m.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 13}",Nacka,Stockholm,2020–2023,13
"Det finns behov av studieplatser, tysta zoner, grupprum, enskilda studieplatser, större barn och ungdomsavdelningar, plats för föredrag och programaktiviteter, utställningar och rum för aktörer som vill arrangera kursverksamhet av olika slag.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 14}",Nacka,Stockholm,2020–2023,14
"Att ligga i centrala lägen med stora flöden av människor i omedelbar närhet av kommersiella lokaler, caféer och restauranger och annan service är fortsatt ett mycket viktigt kriterium för framtida etableringar av alla bibliotek.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 15}",Nacka,Stockholm,2020–2023,15
Målet blir att erbjuda en inbjudande miljö där olika kultur och fritidsverksamheter samverkar och skapar en trivsam och stimulerande miljö som ger besökarna möjlighet att ta del av ett större utbud av aktiviteter.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 16}",Nacka,Stockholm,2020–2023,16
"Fram till 2025 kommer centrumanläggningarna i Nacka byggas om och biblioteken kommer att förändras, antingen genom ombyggnad eller helt nya lokaler.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 17}",Nacka,Stockholm,2020–2023,17
"I byggnadsprojekten finns goda möjligheter att skapa intressanta kulturkluster och samordna behov av lokaler tillsammans med andra aktörer som kulturhus, fritidsgård och skolor som ligger i närheten.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 18}",Nacka,Stockholm,2020–2023,18
"Viktigt blir digitala satsningar, utveckling av bibliotekens potential som mötesplatser och att skapa flexibla lokaler för att möta framtida behov och generösa öppettider.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 0}",Nacka,Stockholm,2020–2023,0
Prioriterade grupper för folkbiblioteken Samtliga nackabor ska ha tillgång till fri biblioteksverksamhet i enlighet med bibliotekslagen och Nacka kommuns prioriteringar.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 1}",Nacka,Stockholm,2020–2023,1
"Det innebär att samtliga folkbibliotek i Nacka ska ägna särskild uppmärksamhet åt följande målgruppers individuella behov:   Barn inom förskoleverksamheten samt barn och unga på deras fritid  Biblioteket ska främja språkutveckling, öka kunskap och väcka läslust och nyfikenhet hos barn och ungdomar samt jobba aktivt med barnkonventionen.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 2}",Nacka,Stockholm,2020–2023,2
"Bibliotekets mediesamling ska vända sig till barn och ungdomar i alla åldrar, från olika kulturer, samt till föräldrar och personal som arbetar med barn och unga.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 3}",Nacka,Stockholm,2020–2023,3
Personer med funktionsvariationer  Biblioteket ska erbjuda media anpassat för personer med funktionsvariationer i alla åldrar.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 4}",Nacka,Stockholm,2020–2023,4
"De nationella minoriteterna  Biblioteken ska jobba aktivt med att uppmärksamma de nationella minoriteterna genom att främja och synliggöra minoritetsspråken som är finska, meänkieli, samiska, romani chib och jiddisch.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 5}",Nacka,Stockholm,2020–2023,5
"Nyanlända och personer med svenska som andra språk  Biblioteket ska erbjuda nya svenskar att dels upprätthålla den egna kulturen och det egna språket, dels underlätta för en integrering i det svenska samhället.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 6}",Nacka,Stockholm,2020–2023,6
Vuxenstuderande  Biblioteket ska underlätta för personer som studerar i vuxen ålder att ta del av aktuell information och kurslitteratur anpassad till deras studier.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 7}",Nacka,Stockholm,2020–2023,7
Ansvar och styrning Biblioteksplanen för Nacka kommun är ett politiskt styrdokument.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 0}",Nacka,Stockholm,2020–2023,0
Kommunens övergripande vision om öppenhet och mångfald ska prägla all biblioteksverksamhet.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 1}",Nacka,Stockholm,2020–2023,1
"Den grundläggande värderingen om förtroende och respekt för människors kunskap och egen förmåga, samt för deras vilja att ta ansvar, ska genomsyra hela verksamheten.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 2}",Nacka,Stockholm,2020–2023,2
"Värderingen speglar kommunens tro att människor kan och vill själva, att de fattar rationella beslut utifrån en kunskap om sin situation och sina behov.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 3}",Nacka,Stockholm,2020–2023,3
"Kommunen väger samman allmänna och enskilda intressen i de beslut som gäller kollektivt för alla, men i individuella frågor är det de enskilda medborgarna som har bäst förutsättningar att fatta beslut som gäller dem själva.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 4}",Nacka,Stockholm,2020–2023,4
Värderingen är en viktig byggsten i hur kommunen bygger Nackasamhället och hur kommunen ser på sin roll i det.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 5}",Nacka,Stockholm,2020–2023,5
"Kommunens ansvar De politiska nämnderna, biblioteken, övrig kommunal verksamhet och medborgarna har alla ett ömsesidigt ansvar för att biblioteksverksamheten i Nacka ska utvecklas med hög kvalitet och uppnå fastställda mål och visioner.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 6}",Nacka,Stockholm,2020–2023,6
Ett gott samspel mellan de olika parterna är nödvändigt för att lyckas.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 7}",Nacka,Stockholm,2020–2023,7
Biblioteksverksamheten ska följa Nacka kommuns kulturpolitiska programförklaring.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 8}",Nacka,Stockholm,2020–2023,8
"Kommunens styrprinciper, d.v.s.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 9}",Nacka,Stockholm,2020–2023,9
"särskiljande av finansiering och produktion, konkurrens genom kundval eller upphandling, konkurrensneutralitet samt överlåtelse av ansvar och befogenheter till lägsta effektiva nivå, omfattar naturligtvis även biblioteksverksamheten.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 10}",Nacka,Stockholm,2020–2023,10
Medborgarnas ansvar I Nacka ska medborgarna ges goda möjligheter till inflytande över servicen.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 11}",Nacka,Stockholm,2020–2023,11
Kommunen eftersträvar engagerade och aktiva medborgare som vill påverka biblioteken att utveckla sina tjänster.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 12}",Nacka,Stockholm,2020–2023,12
Kundernas samspel med bibliotekspersonalen är avgörande för bibliotekens utveckling.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 13}",Nacka,Stockholm,2020–2023,13
"Bibliotekens ansvar, uppdrag och verksamhet Biblioteken har en viktig funktion som fria, neutrala mötesplatser där medborgarna kostnadsfritt kan låna media och ta del av ett brett informationsoch kulturutbud på egna villkor.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 14}",Nacka,Stockholm,2020–2023,14
"Biblioteken har en viktig demokratisk roll som fysisk plats öppen för alla som behöver god tillgång till ett brett utbud av informationskällor, samt kompetent personal som kan vägleda och bidra med kunskap inom källkritik.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 0}",Nacka,Stockholm,2020–2023,0
"Biblioteken utgör också en särskild viktig resurs när det gäller att stimulera barn till läslust och bidra till barns språk, skriv och läsutveckling.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 1}",Nacka,Stockholm,2020–2023,1
Biblioteken är även en prioriterad mötesplats för nyanlända som behöver information och kunskap om det svenska samhället och nya kulturer.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 2}",Nacka,Stockholm,2020–2023,2
All biblioteksverksamhet i Nacka kommun ska erbjuda ett varierat medieutbud och bibliotekstjänster som främjar individens utveckling.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 3}",Nacka,Stockholm,2020–2023,3
"Verksamheten ska kännetecknas av allsidighet, öppenhet, hög kvalitet och kreativitet i takt med samtiden.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 4}",Nacka,Stockholm,2020–2023,4
"Biblioteken i Nacka står för åsikts och yttrandefrihet och är neutrala i partipolitiska, ideologiska och religiösa frågor.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 5}",Nacka,Stockholm,2020–2023,5
Verksamheten ska utgå från ett medvetet barnperspektiv med barnkonventionen om barnets rättigheter som riktmärke.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 6}",Nacka,Stockholm,2020–2023,6
Bibliotekens nuvarande och kommande mediesamling är gemensam och ägs av Nacka kommun.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 7}",Nacka,Stockholm,2020–2023,7
Den ska vara tillgänglig och sökbar för alla medborgare.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 8}",Nacka,Stockholm,2020–2023,8
"Bibliotekens mediesamling skall inte vara föremål för någon form av ideologiskt, politisk eller religiös censur och inte heller för kommersiella påtryckningar samt vara öppen för alla konstnärliga uttrycksformer.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 9}",Nacka,Stockholm,2020–2023,9
Medier och teknik i förändring Biblioteken i Nacka ska följa mediernas digitala utveckling samt tillgängliggöra dessa och vägleda användarna för att nu och i framtiden kunna erbjuda bästa möjliga service.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 10}",Nacka,Stockholm,2020–2023,10
Biblioteken i Nacka ska arbeta aktivt med förmedlandet av digitala medier.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 11}",Nacka,Stockholm,2020–2023,11
"Biblioteken i Nacka ska göra nödvändiga omprioriteringar i fördelning mellan fysisk och digital media, utifrån förändrad efterfrågan.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 12}",Nacka,Stockholm,2020–2023,12
Biblioteken i Nacka ska aktivt arbeta med information och källkritik med hänsyn till den växande digitalisering av samhället.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 13}",Nacka,Stockholm,2020–2023,13
Nackabornas bibliotek Nacka utvecklas i snabb takt och befolkningen kommer att öka avsevärt och därför är det viktigt att medborgarnas tillgång till bibliotekstjänster ingår i kommunens övergripande planering för nya bostadsområden.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 0}",Nacka,Stockholm,2020–2023,0
Nacka har en förhållandevis ung befolkning och antalet förskolebarn förväntas öka under de kommande åren.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 1}",Nacka,Stockholm,2020–2023,1
"Nackas bibliotek ska vara tillgängliga och angelägna för alla, oavsett ålder, utbildning, kulturell, språklig eller social bakgrund.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 2}",Nacka,Stockholm,2020–2023,2
Behovsanpassade lösningar och medieformat ska erbjudas användaren.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 3}",Nacka,Stockholm,2020–2023,3
Bibliotekens tjänster och service ska finnas tillgängliga på bibliotekens webbplats som ska vara lättöverskådlig och kvalitetssäkrad.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 4}",Nacka,Stockholm,2020–2023,4
På det sättet kan biblioteksbesöken äga rum även på andra platser än på biblioteken.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 5}",Nacka,Stockholm,2020–2023,5
"Nacka har inget bevarandeuppdrag för olika medier men litteratur med extra stort lokalhistoriskt värde, som inte efterfrågas på biblioteket, ska placeras i Nackas lokalhistoriska arkiv.","{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 6}",Nacka,Stockholm,2020–2023,6
Barn har rätt till böcker och andra medier för att utveckla såväl fantasi och kreativitet som läs och skrivförmåga.,"{'ort': 'Nacka', 'region': 'Stockholm', 'years': '2020–2023', '_split_id': 7}",Nacka,Stockholm,2020–2023,7
